regiao,1995,2022,variacao_pp
Centro-Oeste,35.11155878494996,6.2378109453766655,-28.874
Nordeste,10.19972289759384,4.526760380065563,-5.673
Norte,,4.903211529519328,
Sudeste,15.309514644861697,5.8828830991424805,-9.427
Sul,16.30089400175604,7.647874727908845,-8.653
