id_municipio,projecao_icr_2033_linear,inclinacao_icr_aa,n_obs,sigla_uf,regiao,porte,icr_sm_ultimo_observado,variacao_pp_ultimo_2033,acima_limite_internacional_2033
2305704,2.9493773805263572,-0.04533872979446759,18.0,CE,Nordeste,5-20 mil,4.063377019477296,-1.113999638950939,False
2305803,0.8487423057793535,-0.13455377446249653,11.0,CE,Nordeste,20-50 mil,2.690658464071317,-1.8419161582919634,False
2305902,1.0508938130584795,-0.09580050975994904,9.0,CE,Nordeste,5-20 mil,2.1042863947278008,-1.0533925816693213,False
2306009,2.005245207617577,-0.09423970599704586,15.0,CE,Nordeste,5-20 mil,4.4522403349159205,-2.4469951272983437,False
2306108,1.5459042160373713,-0.09869632308912975,21.0,CE,Nordeste,5-20 mil,5.818205092682387,-4.272300876645016,False
2306207,3.661891776272217,-0.010608977075140543,16.0,CE,Nordeste,<5 mil,4.578618365076249,-0.9167265888040319,False
2306256,5.5142333498403735,-0.003096538241819991,25.0,CE,Nordeste,20-50 mil,5.756997459187304,-0.24276410934693082,True
2306306,2.481804382419412,-0.008568450581663079,10.0,CE,Nordeste,20-50 mil,3.093239697865453,-0.611435315446041,False
2306405,5.616372211503602,0.04735622551125268,18.0,CE,Nordeste,50-100 mil,6.028913051340331,-0.41254083983672896,True
2306504,3.9499192538250423,0.007635055786870701,16.0,CE,Nordeste,5-20 mil,4.171634276614947,-0.22171502278990474,False
2306553,7.03487515609126,0.07561056384766025,21.0,CE,Nordeste,5-20 mil,7.033523787093736,0.001351368997524638,True
2306603,2.072818624921524,-0.023792062745303183,21.0,CE,Nordeste,5-20 mil,2.125530275452008,-0.052711650530483656,False
2306702,1.5559736657373833,-0.11773418096637331,21.0,CE,Nordeste,5-20 mil,4.243533586720447,-2.6875599209830634,False
2306801,4.474009848880826,-0.09357133406350723,17.0,CE,Nordeste,5-20 mil,6.392781404375442,-1.918771555494616,False
2306900,3.943852671545251,-0.017039472839519013,17.0,CE,Nordeste,20-50 mil,4.174163791078761,-0.2303111195335097,False
2307007,2.5866415788719053,-0.07725305898609415,21.0,CE,Nordeste,20-50 mil,4.555069503667065,-1.9684279247951597,False
2307106,0.0,-0.07695439018738073,5.0,CE,Nordeste,5-20 mil,1.508462799016638,-1.508462799016638,False
2307205,3.8100868770007708,-0.019728560400783145,17.0,CE,Nordeste,<5 mil,3.569069618414976,0.2410172585857948,False
2307254,18.93754543005025,0.4352841429680996,22.0,CE,Nordeste,5-20 mil,13.194126183715952,5.743419246334298,True
2307304,3.6337770365408346,-0.1124118205219011,27.0,CE,Nordeste,100-500 mil,5.876782359664972,-2.2430053231241374,False
2307403,0.32160236384873997,-0.16952818628263533,15.0,CE,Nordeste,5-20 mil,3.025621616215675,-2.704019252366935,False
2307502,3.03640813815872,-0.05230453383340825,23.0,CE,Nordeste,5-20 mil,3.632417947755216,-0.5960098095964961,False
2307601,3.970022417793679,-0.022143986089156728,19.0,CE,Nordeste,20-50 mil,4.40532872393343,-0.43530630613975063,False
2307635,0.0,-0.10863641939797458,15.0,CE,Nordeste,5-20 mil,0.5808080808080808,-0.5808080808080808,False
2307650,13.764127183930384,0.041391081168650236,25.0,CE,Nordeste,100-500 mil,8.569582293000542,5.194544890929842,True
2307700,1.2736654729301904,-0.18891375061873988,25.0,CE,Nordeste,100-500 mil,4.659492498201352,-3.385827025271162,False
2307809,3.0170416560762874,-0.0778749861615374,22.0,CE,Nordeste,5-20 mil,4.436976692431418,-1.4199350363551302,False
2307908,2.9615526073319423,-0.008358548984068511,22.0,CE,Nordeste,5-20 mil,3.769561375492388,-0.8080087681604455,False
2308005,5.763074597103326,0.07004820889088133,22.0,CE,Nordeste,20-50 mil,4.80151700468309,0.9615575924202364,True
2308104,5.0705863056249605,-0.005640143694049593,23.0,CE,Nordeste,20-50 mil,4.294931328826934,0.7756549767980268,True
2308203,5.178386792323948,0.07363758954977838,18.0,CE,Nordeste,5-20 mil,3.993469523839176,1.1849172684847722,True
2308302,3.2821914595159853,-0.07556763298975748,23.0,CE,Nordeste,5-20 mil,4.365286930396774,-1.0830954708807887,False
2308351,,,0.0,CE,Nordeste,,,,False
2308377,3.148584547780601,-0.026514644214810427,16.0,CE,Nordeste,5-20 mil,4.418059333888024,-1.2694747861074234,False
2308401,6.14014145717411,0.05333643875859231,17.0,CE,Nordeste,5-20 mil,4.247923979763328,1.8922174774107816,True
2308500,2.8007898805785345,-0.04846455815712164,16.0,CE,Nordeste,5-20 mil,4.0594189946338375,-1.258629114055303,False
2308609,0.06506874773191385,-0.15468799450352735,17.0,CE,Nordeste,5-20 mil,1.9433241806658763,-1.8782554329339625,False
2308708,2.9155433553379453,-0.06686250969266726,19.0,CE,Nordeste,20-50 mil,4.035867585925722,-1.1203242305877765,False
2308807,3.582164920299345,0.0008373427993229068,17.0,CE,Nordeste,<5 mil,3.595689382622211,-0.013524462322866082,False
2308906,3.144128677468345,-0.04668808481518766,16.0,CE,Nordeste,5-20 mil,4.605984723265715,-1.4618560457973704,False
2309003,2.8389190092399303,-0.05806069144577057,22.0,CE,Nordeste,5-20 mil,4.234698752141372,-1.3957797429014418,False
2309102,2.9030530172355213,-0.07163898311792619,19.0,CE,Nordeste,<5 mil,4.527902929270056,-1.6248499120345343,False
2309201,3.637548116300504,-0.0062061572973064975,17.0,CE,Nordeste,5-20 mil,3.851496770325292,-0.2139486540247879,False
2309300,2.230262057575686,-0.08006193413061102,8.0,CE,Nordeste,20-50 mil,3.5327156877194428,-1.3024536301437566,False
2309409,5.244158163535602,0.05621397101689199,27.0,CE,Nordeste,5-20 mil,4.377621747220899,0.8665364163147027,True
2309458,4.899484321532086,0.061419292413402354,17.0,CE,Nordeste,5-20 mil,4.521437624132303,0.3780466973997827,False
2309508,2.599215166732762,-0.09288704981771019,22.0,CE,Nordeste,5-20 mil,3.964549009026868,-1.3653338422941061,False
2309607,1.6670254393720825,-0.21225952394716985,23.0,CE,Nordeste,50-100 mil,5.317300838731883,-3.650275399359801,False
2309706,3.4022457771073107,-0.11178618062404945,25.0,CE,Nordeste,50-100 mil,5.530996616172807,-2.1287508390654963,False
2309805,1.0306181844694606,-0.24891231301564196,17.0,CE,Nordeste,5-20 mil,4.375587915130598,-3.3449697306611377,False
2309904,2.7558613702150296,-0.06591691098910474,22.0,CE,Nordeste,<5 mil,4.241509463291396,-1.4856480930763665,False
2310001,2.731385326100323,-0.060867739167126886,21.0,CE,Nordeste,<5 mil,4.529656050254898,-1.798270724154575,False
2310100,0.8668967784561801,-0.13652979217794786,19.0,CE,Nordeste,5-20 mil,4.261885713227558,-3.394988934771378,False
2310209,3.071622814507492,-0.11624135321309441,18.0,CE,Nordeste,20-50 mil,5.229306066899524,-2.157683252392032,False
2310258,4.641323010108096,-0.08127898577153965,18.0,CE,Nordeste,5-20 mil,6.743890604795637,-2.1025675946875415,False
2310308,3.3638338602833784,-0.0043405803373600385,17.0,CE,Nordeste,5-20 mil,4.032040763343575,-0.6682069030601969,False
2310407,3.1078793344699704,-0.04556837788641498,21.0,CE,Nordeste,5-20 mil,4.6580823800923135,-1.550203045622343,False
2310506,1.0088729099165192,-0.05371078890306584,15.0,CE,Nordeste,20-50 mil,1.5392248804862323,-0.5303519705697131,False
2310605,4.0687789166585695,0.015425774728669394,17.0,CE,Nordeste,5-20 mil,4.0132942144660895,0.05548470219248003,False
2310704,2.8989422356279135,-0.07506234269432262,22.0,CE,Nordeste,20-50 mil,4.707107706027808,-1.8081654703998948,False
2310803,0.0,-0.20611718010638685,22.0,CE,Nordeste,5-20 mil,4.115309061598124,-4.115309061598124,False
2310852,2.5448360938761425,-0.049396250220374575,15.0,CE,Nordeste,5-20 mil,3.8025607587932697,-1.2577246649171272,False
2310902,3.1914919305010017,-0.014920083829446465,16.0,CE,Nordeste,5-20 mil,4.022219408918078,-0.8307274784170762,False
2310951,3.589880495078592,-5.7038288769205134e-05,17.0,CE,Nordeste,<5 mil,4.003782729741599,-0.413902234663007,False
2311009,7.961148651733026,0.22923120605897346,17.0,CE,Nordeste,5-20 mil,4.863443180255525,3.097705471477501,True
2311108,4.553646357872493,0.003281950325042046,17.0,CE,Nordeste,5-20 mil,3.5820419877491987,0.9716043701232944,False
2311207,3.4575570859031837,0.0015551490033719395,17.0,CE,Nordeste,5-20 mil,3.4395187240216174,0.018038361881566267,False
2311231,0.743031014606288,-0.13604299154617042,20.0,CE,Nordeste,<5 mil,3.634634127827197,-2.891603113220909,False
2311264,2.872379689529474,-0.02614271967829625,17.0,CE,Nordeste,5-20 mil,3.733446563296265,-0.861066873766791,False
2311306,4.224900730663094,-0.03720423605989608,21.0,CE,Nordeste,50-100 mil,5.393832157328436,-1.1689314266653419,False
2311355,4.883503824802858,0.04485963200804802,14.0,CE,Nordeste,5-20 mil,4.344053190946131,0.5394506338567275,False
2311405,1.6435054831023876,-0.15593515356886856,24.0,CE,Nordeste,20-50 mil,4.220751878047214,-2.5772463949448268,False
2311504,2.298814553553939,-0.09861577768289545,21.0,CE,Nordeste,5-20 mil,3.7335961852816943,-1.4347816317277555,False
2311603,1.6107706475516466,-0.1465523215974341,19.0,CE,Nordeste,5-20 mil,4.283552894891339,-2.6727822473396925,False
2311702,2.539790147784018,-0.0595885016401084,23.0,CE,Nordeste,5-20 mil,3.64302950090025,-1.1032393531162321,False
2311801,2.9992405974834924,-0.137404584630333,21.0,CE,Nordeste,50-100 mil,5.917065298481748,-2.9178247009982554,False
2311900,3.86505332479177,-0.010060195781483641,17.0,CE,Nordeste,5-20 mil,3.5622641375301503,0.30278918726161974,False
2311959,10.441921908637937,0.5074094823981459,9.0,CE,Nordeste,5-20 mil,3.5216689106791,6.920252997958837,True
2312007,2.4137949191313623,-0.11437598006038045,22.0,CE,Nordeste,5-20 mil,4.183952828574901,-1.7701579094435385,False
2312106,3.9401875137801525,-0.016359745356144827,17.0,CE,Nordeste,5-20 mil,4.053475274513432,-0.11328776073327962,False
2312205,1.4357932598212244,-0.12383575287060723,26.0,CE,Nordeste,20-50 mil,4.8906434113892825,-3.454850151568058,False
2312304,4.695260637924157,-0.009124161769695981,20.0,CE,Nordeste,20-50 mil,4.634611887488456,0.060648750435701615,False
2312403,25.829454300449015,0.5318699295228907,22.0,CE,Nordeste,20-50 mil,25.396204638522825,0.4332496619261903,True
2312502,0.0,-0.24526775126943154,10.0,CE,Nordeste,<5 mil,3.448437692080009,-3.448437692080009,False
2312601,2.2460270378063143,-0.05815216428447995,16.0,CE,Nordeste,5-20 mil,4.176131222150285,-1.9301041843439704,False
2312700,2.906381284446553,-0.06184554872551941,19.0,CE,Nordeste,5-20 mil,4.361305244151358,-1.4549239597048045,False
2312809,2.9563283233612845,-0.001094734741403462,17.0,CE,Nordeste,5-20 mil,4.127107166628155,-1.1707788432668709,False
2312908,1.6307000736156283,-0.2095709555362515,27.0,CE,Nordeste,100-500 mil,5.737283795632074,-4.106583722016445,False
2313005,4.277315345981705,0.055211787279404616,10.0,CE,Nordeste,5-20 mil,4.067883752737089,0.20943159324461647,False
2313104,3.2077704359909944,-0.08857976755379939,21.0,CE,Nordeste,20-50 mil,5.1274225614129465,-1.919652125421952,False
2313203,3.260156733993675,-0.027581331946222087,17.0,CE,Nordeste,5-20 mil,3.935800053501353,-0.6756433195076781,False
2313252,4.307232927134933,0.021420365345872838,17.0,CE,Nordeste,<5 mil,3.873823195949636,0.43340973118529735,False
2313302,4.075238816813439,-0.03838443275680468,23.0,CE,Nordeste,20-50 mil,4.691882946904363,-0.6166441300909238,False
2313351,2.8675795983612815,-0.02251491186977203,15.0,CE,Nordeste,5-20 mil,4.694308594241167,-1.8267289958798854,False
2313401,4.385079495899106,-0.03084857969940273,27.0,CE,Nordeste,50-100 mil,5.586404627962304,-1.2013251320631984,False
2313500,0.0,-0.2941595470908703,22.0,CE,Nordeste,20-50 mil,4.849263001685863,-4.849263001685863,False
2313559,3.4871143020191724,0.008612390519248416,17.0,CE,Nordeste,5-20 mil,3.9857763280957728,-0.4986620260766004,False
2313609,5.082359664223503,0.03567345604310429,17.0,CE,Nordeste,5-20 mil,4.817697640404331,0.2646620238191719,True
2313708,3.255137770035862,-0.008982766019635418,17.0,CE,Nordeste,<5 mil,3.724834222352124,-0.46969645231626167,False
2313757,3.9921252870962043,0.010786755556938426,15.0,CE,Nordeste,5-20 mil,4.690921409214092,-0.698796122117888,False
2313807,2.042444219942638,-0.13117416622979503,22.0,CE,Nordeste,5-20 mil,4.787508577437814,-2.745064357495176,False
2313906,5.158065013528329,0.06919903394532778,17.0,CE,Nordeste,5-20 mil,4.314656050382623,0.8434089631457065,True
2313955,3.631729549028826,-0.030667719909865526,17.0,CE,Nordeste,5-20 mil,4.399448205667887,-0.7677186566390608,False
2314003,3.113165690707447,-0.035130865896864746,23.0,CE,Nordeste,20-50 mil,3.964592497409649,-0.8514268067022019,False
2314102,4.682388849316226,0.04792022690039001,17.0,CE,Nordeste,20-50 mil,3.971120777864613,0.7112680714516126,False
2400109,11.496171339579007,0.13457679642089868,17.0,RN,Nordeste,5-20 mil,6.421614567919377,5.07455677165963,True
2400208,3.2840473854045626,-0.17516826958937726,20.0,RN,Nordeste,20-50 mil,5.801828417389799,-2.517781031985236,False
2400307,7.225513163939048,-0.021640124131827632,22.0,RN,Nordeste,5-20 mil,8.152568686355815,-0.9270555224167669,True
2400406,3.7708411476569808,-0.0538064998252109,16.0,RN,Nordeste,<5 mil,4.799186344690807,-1.0283451970338264,False
2400505,0.0,-0.31790278506537384,22.0,RN,Nordeste,5-20 mil,3.191386150529486,-3.191386150529486,False
2400604,2.546092689872694,-0.15735359550713532,15.0,RN,Nordeste,<5 mil,4.914901408619123,-2.368808718746429,False
2400703,3.9123196865614887,-0.13826468652628454,27.0,RN,Nordeste,5-20 mil,6.015106397084629,-2.10278671052314,False
2400802,1.655964455586286,-0.23186706559090506,22.0,RN,Nordeste,5-20 mil,5.076722706614573,-3.4207582510282872,False
2400901,5.079021761002842,-0.01779888580133512,13.0,RN,Nordeste,<5 mil,5.504495899325382,-0.42547413832253955,True
2401008,2.101643691499362,-0.2308568058879837,22.0,RN,Nordeste,5-20 mil,5.656049806759703,-3.554406115260341,False
2401107,3.46998654332765,-0.24055050679705473,23.0,RN,Nordeste,20-50 mil,7.0133258411636135,-3.5433392978359635,False
2401206,6.109386425567654,0.005046997753835846,17.0,RN,Nordeste,5-20 mil,5.953805915287346,0.1555805102803074,True
2401305,2.824783386275101,-0.15915477983266801,22.0,RN,Nordeste,5-20 mil,5.471329478856493,-2.646546092581392,False
2401404,4.740013053148132,-0.02992725443333698,20.0,RN,Nordeste,5-20 mil,5.5883502555841655,-0.8483372024360332,False
2401453,6.199077379862757,0.046035927556916253,17.0,RN,Nordeste,5-20 mil,5.400522039713883,0.7985553401488739,True
2401503,4.602902215960122,-0.002685132373970619,17.0,RN,Nordeste,<5 mil,5.181865736573657,-0.5789635206135353,False
2401602,3.5616052269922136,-0.08200288181087367,19.0,RN,Nordeste,<5 mil,4.915736021073773,-1.3541307940815592,False
2401651,8.226694120287675,0.1278866536439274,16.0,RN,Nordeste,<5 mil,6.679932567551767,1.5467615527359078,True
2401701,6.229967474576178,0.014256484072050409,17.0,RN,Nordeste,5-20 mil,5.732828954071265,0.4971385205049126,True
2401800,0.0,-0.26368424689284004,8.0,RN,Nordeste,5-20 mil,1.8315196164234997,-1.8315196164234997,False
2401859,4.157278116058691,-0.04930624076220454,22.0,RN,Nordeste,5-20 mil,5.873484120712541,-1.7162060046538494,False
2401909,5.494048378559398,-0.07212270669433155,22.0,RN,Nordeste,<5 mil,6.533864052166086,-1.0398156736066877,True
2402006,0.31288083642982656,-0.37513030248510876,27.0,RN,Nordeste,50-100 mil,6.844129293812419,-6.531248457382593,False
2402105,4.686887878791708,-0.036712956128757815,17.0,RN,Nordeste,5-20 mil,4.93237671108551,-0.2454888322938018,False
2402204,6.9876334511858715,0.10804260789083854,17.0,RN,Nordeste,20-50 mil,5.35452548989521,1.6331079612906612,True
2402303,2.7190467444556248,-0.19018010392943205,22.0,RN,Nordeste,5-20 mil,5.677869441730323,-2.958822697274698,False
2402402,5.240522158716409,0.022128499360072728,14.0,RN,Nordeste,5-20 mil,4.681858464598213,0.5586636941181959,True
2402501,7.676985079667572,0.009482050474634856,17.0,RN,Nordeste,5-20 mil,7.927353039530022,-0.25036795986244975,True
2402600,0.35054150563649955,-0.23598700731174954,23.0,RN,Nordeste,20-50 mil,4.303561185948114,-3.9530196803116144,False
2402709,9.83769911058016,0.24940918146648497,17.0,RN,Nordeste,<5 mil,7.779632200864041,2.0580669097161195,True
2402808,7.615002745124258,0.10551569546818056,20.0,RN,Nordeste,<5 mil,5.43001188744467,2.184990857679588,True
2402907,7.762437325891966,0.07429289468397443,17.0,RN,Nordeste,<5 mil,6.885588051425068,0.8768492744668981,True
2403004,2.1439267420525425,-0.15517237884134819,15.0,RN,Nordeste,5-20 mil,4.752590289801476,-2.6086635477489333,False
2403103,0.0,-0.437101642141795,27.0,RN,Nordeste,20-50 mil,6.798082057681108,-6.798082057681108,False
2403202,2.4323723900795926,-0.13887001220147366,17.0,RN,Nordeste,<5 mil,4.690341530454821,-2.257969140375228,False
2403251,3.358604024921476,-0.19481509670187527,27.0,RN,Nordeste,100-500 mil,6.486005788497662,-3.127401763576186,False
2403301,2.482004288348321,-0.18091368838664235,17.0,RN,Nordeste,<5 mil,4.840062856804488,-2.3580585684561672,False
2403400,3.149569151340245,-0.09104433250389304,19.0,RN,Nordeste,5-20 mil,4.44658928305418,-1.2970201317139356,False
2403509,5.501365094202264,0.01881650238714114,17.0,RN,Nordeste,<5 mil,4.946618555925416,0.5547465382768477,True
2403608,2.3510447739306244,-0.12294011835068772,21.0,RN,Nordeste,5-20 mil,3.2882966136039187,-0.9372518396732943,False
2403707,1.896050756509453,-0.2044061147440059,22.0,RN,Nordeste,<5 mil,5.029328273566715,-3.1332775170572615,False
2403756,2.9319373120823684,-0.1302043260594561,22.0,RN,Nordeste,<5 mil,4.252213351133578,-1.3202760390512092,False
2403806,3.535223805312455,-0.17985381623714017,22.0,RN,Nordeste,5-20 mil,6.244018071366419,-2.708794266053964,False
2403905,3.203086892653232,-0.07516147646887024,15.0,RN,Nordeste,<5 mil,4.684872513198601,-1.4817856205453692,False
2404002,3.9116177432748316,-0.08302178729989058,16.0,RN,Nordeste,<5 mil,5.189734124741215,-1.2781163814663836,False
2404200,2.4815950139416714,-0.23162116027106397,27.0,RN,Nordeste,5-20 mil,6.825123221842561,-4.3435282079008894,False
2404309,2.1662112255922352,-0.2097564221308646,22.0,RN,Nordeste,5-20 mil,5.11696200216656,-2.950750776574325,False
2404408,6.770177149180128,0.024084921394740066,17.0,RN,Nordeste,5-20 mil,5.895099157765239,0.875077991414889,True
2404507,4.2959549761391145,-0.09686061981661923,17.0,RN,Nordeste,5-20 mil,5.503401627582573,-1.2074466514434583,False
2404606,4.474204547633377,-0.09825187683938694,17.0,RN,Nordeste,<5 mil,5.438552180948022,-0.9643476333146452,False
2404705,7.3848483403351395,0.11622648353378351,17.0,RN,Nordeste,5-20 mil,5.822676471442524,1.5621718688926158,True
2404804,5.0190599968350025,-0.002142192667086384,17.0,RN,Nordeste,<5 mil,5.090661342321808,-0.07160134548680563,True
2404853,0.0,0.0,4.0,RN,Nordeste,5-20 mil,0.0,0.0,False
2404903,4.387694800759462,-0.0463089260263818,17.0,RN,Nordeste,5-20 mil,4.931395565543396,-0.5437007647839343,False
2405009,6.962051237267417,0.13961120357646406,17.0,RN,Nordeste,5-20 mil,4.493844781819811,2.468206455447606,True
2405108,6.019736945036755,0.0876868116608343,17.0,RN,Nordeste,<5 mil,5.262956682118593,0.7567802629181619,True
2405207,3.507295541943165,-0.0981927349847717,17.0,RN,Nordeste,<5 mil,4.995246866697798,-1.4879513247546328,False
2405306,7.215865560901392,0.0842691571783193,17.0,RN,Nordeste,<5 mil,5.829710074481769,1.3861554864196233,True
2405405,6.884426149823213,0.12451736988664938,16.0,RN,Nordeste,<5 mil,4.570991854720528,2.3134342951026845,True
2405504,2.097660748072542,-0.1782614246303611,22.0,RN,Nordeste,<5 mil,4.918398883345366,-2.8207381352728236,False
2405603,4.155649630800298,-0.09481821844054632,20.0,RN,Nordeste,5-20 mil,6.124161900600016,-1.9685122697997182,False
2405702,0.0,-0.34292000581061816,22.0,RN,Nordeste,5-20 mil,4.843347572055842,-4.843347572055842,False
2405801,4.394413486417392,-0.09431470342152244,23.0,RN,Nordeste,20-50 mil,6.66379528681345,-2.269381800396058,False
2405900,4.881028656490127,0.00153954971212462,11.0,RN,Nordeste,<5 mil,4.473194565625145,0.40783409086498157,False
2406007,7.605089976172678,0.04445659956952107,16.0,RN,Nordeste,<5 mil,4.6918923592427175,2.9131976169299607,True
2406106,3.8801312918606925,-0.11732863403954523,19.0,RN,Nordeste,5-20 mil,5.593455555113557,-1.713324263252865,False
2406155,5.84616394641742,0.04650213509075023,17.0,RN,Nordeste,<5 mil,5.169810260595951,0.6763536858214687,True
2406205,4.321828944275396,-0.03846354241139987,17.0,RN,Nordeste,<5 mil,4.387205646432968,-0.06537670215757263,False
2406304,4.409560495345971,-0.0630723100895217,17.0,RN,Nordeste,<5 mil,4.99777789308434,-0.5882173977383687,False
2406403,4.026597499027702,-0.07715946026921087,17.0,RN,Nordeste,<5 mil,5.585132689165541,-1.5585351901378397,False
2406502,10.599946348591061,0.1605911867105871,22.0,RN,Nordeste,5-20 mil,10.442930384501864,0.15701596408919727,True
2406601,4.457014655664182,-0.0461815235137013,17.0,RN,Nordeste,5-20 mil,4.7955489259337645,-0.3385342702695828,False
2406700,5.582010196133638,-0.10312656609823673,22.0,RN,Nordeste,5-20 mil,8.310953519324068,-2.72894332319043,True
2406809,5.4577859326858515,-0.047600467367063914,17.0,RN,Nordeste,<5 mil,5.647297527873953,-0.189511595188101,True
2406908,6.1065113546417535,-0.05445188528932156,17.0,RN,Nordeste,<5 mil,6.486654357672932,-0.3801430030311783,True
2407005,0.0,-0.23271226612999132,22.0,RN,Nordeste,5-20 mil,4.520233831705793,-4.520233831705793,False
2407104,3.974893398520294,-0.12434508819057079,24.0,RN,Nordeste,50-100 mil,5.191129449948032,-1.216236051427738,False
2407203,6.88570139143269,-0.08951182834036953,22.0,RN,Nordeste,20-50 mil,8.546441060917184,-1.660739669484494,True
2407252,,,2.0,RN,Nordeste,<5 mil,0.0,,False
2407302,1.9028873369944677,-0.17692062404387382,15.0,RN,Nordeste,<5 mil,4.454906176608607,-2.5520188396141394,False
2407401,0.2821087488040348,-0.279121293335878,22.0,RN,Nordeste,5-20 mil,5.249719230674649,-4.967610481870614,False
2407500,1.0572845460732765,-0.1394559481387284,7.0,RN,Nordeste,<5 mil,3.01481905338372,-1.9575345073104433,False
2407609,1.3170594762482324,-0.22479359885974393,21.0,RN,Nordeste,<5 mil,4.634123429648609,-3.3170639534003765,False
2407708,5.1574297604599515,0.0033202761299052468,17.0,RN,Nordeste,5-20 mil,4.952139871020529,0.20528988943942217,True
2407807,4.572427869165153,-0.08013941960014057,19.0,RN,Nordeste,5-20 mil,5.587193411033571,-1.0147655418684174,False
2407906,6.569632879191147,0.07177114172979684,16.0,RN,Nordeste,<5 mil,5.176849559955995,1.3927833192351518,True
2408003,4.361140390026435,-0.24669287196899461,27.0,RN,Nordeste,100-500 mil,8.449702461593175,-4.08856207156674,False
2408102,2.847609608451421,-0.40970669390724024,27.0,RN,Nordeste,500 mil+,8.743978881764324,-5.896369273312903,False
2408201,6.606372869551684,0.013303004005238307,19.0,RN,Nordeste,5-20 mil,6.477562194267161,0.12881067528452306,True
2408300,0.6581620509755339,-0.2804646542245441,27.0,RN,Nordeste,20-50 mil,5.33155713212533,-4.673395081149796,False
2408409,5.899593701742095,0.012756964636679958,17.0,RN,Nordeste,<5 mil,5.641114245833187,0.2584794559089083,True
2408508,5.162277780151108,-0.026061383187023505,17.0,RN,Nordeste,<5 mil,4.868907331306901,0.2933704488442066,True
2408607,0.0,-0.19379580290562254,11.0,RN,Nordeste,<5 mil,1.7534559879599072,-1.7534559879599072,False
2408706,2.839632719366648,-0.13720881459640313,22.0,RN,Nordeste,<5 mil,4.8763480788038445,-2.0367153594371965,False
2408805,9.422119523403694,0.24226160110166192,17.0,RN,Nordeste,<5 mil,6.206373449528978,3.2157460738747163,True
2408904,5.3590470354389765,-0.09364939842093349,17.0,RN,Nordeste,5-20 mil,6.4597969627986,-1.1007499273596233,True
2408953,1.3313548255079866,-0.07545446107532905,13.0,RN,Nordeste,<5 mil,1.7695262121249082,-0.4381713866169217,False
2409100,3.9072037564593245,-0.07447898774326889,17.0,RN,Nordeste,5-20 mil,4.922354559142685,-1.0151508026833609,False
2409209,6.460748284640488,0.09461455743558723,17.0,RN,Nordeste,<5 mil,5.047817063241279,1.4129312213992087,True
2409308,2.547292759823222,-0.23812941066735124,21.0,RN,Nordeste,5-20 mil,4.927009124252269,-2.379716364429047,False
2409332,4.522554461979794,-0.0391561708085625,20.0,RN,Nordeste,<5 mil,5.04719768997384,-0.5246432279940461,False
2409407,0.0,-0.35244020789572694,27.0,RN,Nordeste,20-50 mil,6.45153002939241,-6.45153002939241,False
2409506,5.6882254200909985,0.002993070041816659,22.0,RN,Nordeste,<5 mil,6.0439620290154,-0.35573660892440184,True
2409605,6.409979948893181,-0.1938436526686995,22.0,RN,Nordeste,<5 mil,5.835244850451896,0.5747350984412849,True
2409704,2.770643426284437,-0.2686208175891518,22.0,RN,Nordeste,<5 mil,6.478978407521844,-3.7083349812374076,False
2409803,4.779379174767634,-0.019039590619043627,19.0,RN,Nordeste,5-20 mil,5.337419584133481,-0.5580404093658471,False
2409902,5.670189009807885,-0.04593360175247734,17.0,RN,Nordeste,5-20 mil,6.032669114191753,-0.36248010438386835,True
2410009,1.7258813047327806,-0.11158796314623193,13.0,RN,Nordeste,<5 mil,4.426295070335436,-2.7004137656026552,False
2410108,5.728411368756582,0.037035660680519084,17.0,RN,Nordeste,5-20 mil,4.996313830869389,0.732097537887193,True
2410207,3.9941145831130314,-0.0763968112723549,17.0,RN,Nordeste,<5 mil,4.968260077994179,-0.9741454948811477,False
2410256,3.9300982750480102,-0.08729046892206183,17.0,RN,Nordeste,<5 mil,4.858448119117468,-0.9283498440694578,False
2410306,5.066918246982546,-0.01653495701743409,17.0,RN,Nordeste,5-20 mil,4.976907374467476,0.09001087251506945,True
2410405,3.3148274422676423,-0.1529373002019514,22.0,RN,Nordeste,<5 mil,5.586810266303598,-2.2719828240359554,False
2410504,0.8659123007336689,-0.1931888428450102,15.0,RN,Nordeste,<5 mil,4.740033994018538,-3.874121693284869,False
2410603,3.694103091454565,-0.10834021250102899,17.0,RN,Nordeste,<5 mil,4.934897461785653,-1.2407943703310877,False
2410702,6.03297296087472,-0.003296121645603894,17.0,RN,Nordeste,<5 mil,5.774499292377154,0.25847366849756614,True
2410801,5.11577350137042,0.011286230103217791,17.0,RN,Nordeste,<5 mil,5.784488968991462,-0.6687154676210421,True
2410900,6.73249247371036,-0.005336373343504496,17.0,RN,Nordeste,5-20 mil,7.095341146069884,-0.3628486723595232,True
2411007,5.045926292537583,-0.012994124165811501,20.0,RN,Nordeste,<5 mil,5.424492483850461,-0.3785661913128777,True
2411056,6.276101403467546,-0.0041016551457991966,17.0,RN,Nordeste,<5 mil,6.458454673150932,-0.18235326968338583,True
2411106,5.156604804777658,-0.020795104144486733,17.0,RN,Nordeste,<5 mil,5.4429199803240245,-0.2863151755463669,True
2411205,2.0022899686637743,-0.1905425277112684,16.0,RN,Nordeste,20-50 mil,4.0003589609256895,-1.9980689922619153,False
2411403,1.7233028124658745,-0.23050834024524652,21.0,RN,Nordeste,5-20 mil,5.045679589485929,-3.3223767770200547,False
